X,Y,item,pagerank, chosen 
37.11012,-6.1474543,digital preservation,0.00016814143661438678,0.0
-32.74041,12.862276,water vapor,0.00016814143661438678,0.0
-13.469561,0.6803107,direct shear test,0.00016814143661438678,0.0
22.115242,-52.49455,rescue death,0.00014887347129709518,0.0
38.856743,32.725204,passive solar building design,0.00014887347129709518,0.0
43.899147,45.457508,time out of joint,0.00014887347129709518,0.0
49.947437,30.107964,manhattanization,0.00023783297196792728,0.0
0.70594394,-45.681114,belgian civil protection,0.00014887347129709518,0.0
-33.04413,-13.494648,flood control in the netherlands,0.00014887347129709518,0.0
-32.68152,12.853538,aquatic ecosystem,0.00014887347129709518,0.0
-31.805754,11.366497,biotic pump,0.00013621518299102188,0.0
-32.826904,12.978985,pedosphere,0.00013621518299102188,0.0
-50.72564,-32.73469,waste management in australia,0.00013621518299102188,0.0
37.93405,-18.823307,security information management,0.00013621518299102188,0.0
-27.38547,-30.640816,centre for interactive research on sustainability,0.00013621518299102188,0.0
-37.612995,3.5094118,building construction,0.00013621518299102188,0.0
35.779102,12.997477,true-believer syndrome,0.00013621518299102188,0.0
-25.14343,29.846996,isostasy,0.00013621518299102188,0.0
-24.960463,-31.074696,helsinki central library oodi,0.00013621518299102188,0.0
-27.187021,31.459356,relativistic angular momentum,0.00013621518299102188,0.0
-49.129833,-29.380657,landfarming,0.0001364729628184406,0.0
0.20097736,-65.44826,chief public health officer of canada,0.0001364729628184406,0.0
39.5598,32.653828,interstitial condensation,0.00021763730558474944,0.0
-33.933376,-26.302212,green urbanism,0.00021763730558474944,0.0
36.167046,-24.293612,countersurveillance,0.00021763730558474944,0.0
-13.753262,33.544914,lunar seismology,0.00021763730558474944,0.0
0.93006366,46.78427,auditory illusion,0.00021763730558474944,0.0
-66.92754,0.6287764,irrigation management,0.0001627520330588002,0.0
-10.855435,49.520382,kuroshio current,0.0001627520330588002,0.0
14.94687,-59.800488,firefighter,0.0001627520330588002,0.0
-33.05499,-13.449114,afsluitdijk,0.0001627520330588002,0.0
14.969751,-54.825794,plenary councils of baltimore,0.0001627520330588002,0.0
-13.1977825,39.241314,soft gamma repeater,0.0001627520330588002,0.0
7.2872987,30.517128,telluric current,0.0001627520330588002,0.0
-0.5997125,46.942276,acoustic location,0.0001627520330588002,0.0
-4.2838736,48.227646,music,0.0001627520330588002,0.0
30.70097,-34.92718,network and service management taxonomy,0.0001627520330588002,0.0
-34.58943,-3.3886974,surface-water hydrology,0.0001627520330588002,0.0
-13.184792,39.27884,pulsar,0.0001627520330588002,0.0
14.005579,27.57009,qualitative property,0.0001627520330588002,0.0
-5.291775,-43.764435,data embassy,0.0001627520330588002,0.0
-9.162263,-10.414395,remote sensing and photogrammetry society,0.0001627520330588002,0.0
-17.680704,50.44784,whitham equation,0.0001627520330588002,0.0
-19.567497,31.80271,geological society of america,0.0001627520330588002,0.0
-21.0159,32.471478,polaris (seismology),0.0001627520330588002,0.0
1.9087803,-47.54338,prediction of volcanic activity,0.0001627520330588002,0.0
-33.2103,25.268549,new zealand foreshore and seabed controversy,0.0001627520330588002,0.0
15.874931,-20.323923,societal collapse,0.00016640539404055347,0.0
38.80548,-19.117067,cyber kill chain,0.0001694614967752366,0.0
37.12554,-16.642641,genuine progress indicator,0.0001694614967752366,0.0
2.4222407,-58.6036,history of homeland security in the united states,0.0001694614967752366,0.0
52.098644,-21.40117,persoz pendulum,0.0001694614967752366,0.0
52.701557,-21.347586,hardness comparison,0.0001694614967752366,0.0
33.249947,-34.769825,sales process engineering,0.0001694614967752366,0.0
-33.32133,-12.425719,nine-dash line,0.0001694614967752366,0.0
-0.13158163,47.57731,sonic boom,0.0001694614967752366,0.0
16.477768,-21.127544,suffering risks,0.0001694614967752366,0.0
-7.7478848,-11.597689,wireless site survey,0.0001694614967752366,0.0
-41.524254,-26.448004,wind farm opposition,0.0001694614967752366,0.0
18.524128,-49.714,vienna declaration and programme of action,0.0001694614967752366,0.0
-27.778904,-31.600645,tropical green building,0.0001694614967752366,0.0
13.303096,38.515324,alpha 6 (device),0.0001694614967752366,0.0
28.9086,-0.30770898,distancing language,0.00016936531467026135,0.0
18.569098,-49.754257,humanitarian protection,0.00016936531467026135,0.0
17.89466,-50.27771,international day of united nations peacekeepers,0.00016936531467026135,0.0
42.084373,38.887157,french landscape garden,0.00016936531467026135,0.0
33.237915,-50.258633,1996 new hampshire learjet crash,0.00016936531467026135,0.0
30.004297,-54.29651,helicopter rescue basket,0.00016936531467026135,0.0
-28.51554,-31.114843,zero-energy building,0.00016936531467026135,0.0
21.562103,12.371686,uncertainty quantification,0.00016936531467026135,0.0
51.1661,30.115381,conservation-restoration,0.00016936531467026135,0.0
51.432793,30.34121,world monuments fund,0.00016936531467026135,0.0
-32.790806,1.6064465,fire hydrant,0.00016936531467026135,0.0
-9.319587,-10.197172,royal institution of chartered surveyors,0.00016936531467026135,0.0
13.448488,-8.17011,distribution-free control chart,0.0002454308280474356,0.0
13.430924,-8.272306,process window index,0.00014812999131007964,0.0
0.8617124,-11.443747,iso 128,0.00014812999131007964,0.0
32.71077,-1.93119,iso 55000,0.00015681018761324553,0.0
47.270485,-17.521145,accuracy,0.00015681018761324553,0.0
-4.751896,-11.310911,engineering council of india,0.00015085170222717593,0.0
1.0740128,-38.231678,royal observer corps,0.00015085170222717593,0.0
32.9957,-3.6123574,problematic integration theory,0.00015085170222717593,0.0
38.45013,-19.62896,data-centric security,0.00015085170222717593,0.0
33.940258,-2.9285464,iso 10006,0.00015085170222717593,0.0
-27.730324,-31.51854,building insulation,0.00015085170222717593,0.0
-26.790768,-31.309711,sustainable habitat,0.00015085170222717593,0.0
22.674454,49.097366,star (glyph),0.00015085170222717593,0.0
57.94999,6.513349,united nations road safety collaboration,0.00015681018761324553,0.0
11.452506,-3.722934,durable good,0.00015681018761324553,0.0
-20.102318,0.86443985,andrew n. schofield,0.00014402044102777912,0.0
58.818356,5.6683064,national traffic and motor vehicle safety act,0.00014402044102777912,0.0
52.306404,-21.529816,hot hardness,0.00014402044102777912,0.0
-6.3005667,-10.543703,pakistan engineering council,0.00014965277083395757,0.0
34.5226,13.618182,the mythical man-month,0.00014965277083395757,0.0
37.837986,-18.560907,enterprise information security architecture,0.00014965277083395757,0.0
-43.397297,35.865166,presidio,0.00014965277083395757,0.0
-12.6948,3.9115252,discontinuous deformation analysis,0.00014965277083395757,0.0
14.178848,27.187008,approximate membership query filter,0.00014965277083395757,0.0
-40.10343,-12.030935,land development bank,0.00014965277083395757,0.0
12.508424,37.588596,long range locator,0.00014965277083395757,0.0
-38.317074,2.995235,trench drain,0.00014965277083395757,0.0
24.868269,13.130893,austerity,0.00014965277083395757,0.0
10.925436,15.191778,frequency spectrum,0.00014965277083395757,0.0
12.509327,14.976562,time series,0.00014965277083395757,0.0
-68.52654,2.4801426,particle density (particle count),0.00014965277083395757,0.0
13.245335,15.074789,scenario planning,0.00014965277083395757,0.0
-0.50503623,5.3014717,game physics,0.00014965277083395757,0.0
-9.723564,5.6711955,finite volume method,0.00014965277083395757,0.0
-15.020722,-20.30198,wildcrafting,0.00014965277083395757,0.0
18.633535,-37.309586,national infrastructure protection plan,0.0001514539516562964,0.0
-10.424879,49.954712,agulhas current,0.0001514539516562964,0.0
22.508875,51.816216,fk velež mostar,0.0001514539516562964,0.0
-13.177532,59.47713,ground (electricity),0.0001514539516562964,0.0
4.984716,1.9225085,microscope,0.0001514539516562964,0.0
-68.49894,2.5156705,soil respiration,0.0002494720755325351,0.0
18.181234,-8.495823,design review based on failure mode,0.00015352084637597395,0.0
19.980993,14.790916,consensus decision-making,0.00015352084637597395,0.0
-5.912671,68.43172,kennelly–heaviside layer,0.00015352084637597395,0.0
43.96183,44.67426,in my mind (film),0.00014191229682166713,0.0
22.721962,48.85392,kepler–poinsot polyhedron,0.00014191229682166713,0.0
-33.33485,25.67449,nepheloid layer,0.00014191229682166713,0.0
5.8033752,-25.012892,nuclear accidents in the united states,0.00014191229682166713,0.0
-10.415509,6.019604,direct stiffness method,0.00014191229682166713,0.0
-12.243542,4.322786,mohr-coulomb theory,0.00014191229682166713,0.0
9.691344,-0.33674148,quality control,0.00014191229682166713,0.0
-33.54477,-5.5330224,tree box filter,0.00014191229682166713,0.0
11.689192,-50.58386,disaster accountability project,0.00014191229682166713,0.0
13.297553,-8.066685,process capability index,0.00014734851685828864,0.0
11.560122,28.744003,decision rule,0.00014734851685828864,0.0
-42.37001,37.89474,akron plan,0.00014734851685828864,0.0
5.5153747,-24.458382,nuclear power plant emergency response team,0.00014734851685828864,0.0
-30.228308,-19.194088,mine closure planning,0.00014734851685828864,0.0
48.39242,41.970776,little russia,0.00014734851685828864,0.0
-40.36449,-11.620141,land consumption,0.00014734851685828864,0.0
-3.0362382,-65.44941,narcotic farms act of 1929,0.0001487788471782215,0.0
-56.324673,-2.4593616,soil conservation,0.0001487788471782215,0.0
4.0085196,-33.458,nuclear briefcase,0.0001631966346682507,0.0
5.270679,1.8651023,acronyms in microscopy,0.0001631966346682507,0.0
-18.791086,-33.072224,solar thermal energy,0.00014100716123289828,0.0
-17.420414,62.907646,lateral line,0.00014100716123289828,0.0
-37.312088,3.0058727,bar ditch,0.00014100716123289828,0.0
-14.5018635,-20.01928,ibts greenhouse,0.0002505029992292601,0.0
-60.702568,-4.2584147,metabolomics,0.00014100716123289828,0.0
-13.34545,34.123257,isoseismal map,0.00014100716123289828,0.0
-60.398647,-9.644635,agroecology in latin america,0.00014100716123289828,0.0
3.8971617,-33.864693,nuclear weapons and the united states,0.00014100716123289828,0.0
-14.87682,-21.017841,human ecology,0.00014100716123289828,0.0
-8.978961,27.923676,earthquake engineering structures,0.00014100716123289828,0.0
-59.71377,-9.802824,agriculture effluent,0.00014100716123289828,0.0
-13.967155,39.19711,whole earth telescope,0.00014100716123289828,0.0
52.80811,-21.136526,leeb rebound hardness test,0.00014100716123289828,0.0
-55.68978,-7.266764,soil food web,0.00014100716123289828,0.0
18.838005,48.423294,pentalpha,0.00014100716123289828,0.0
-1.9913075,-45.988796,emergency broadcast system,0.00014100716123289828,0.0
-6.7567434,4.984692,modefrontier,0.00014100716123289828,0.0
-21.034277,-10.492363,institute of environmental management and assessment,0.00014100716123289828,0.0
-59.42781,-10.957543,seed saving,0.0014400992459887125,0.0
-37.667465,2.9369645,drainage divide,0.0001387804686935922,0.0
45.236,38.656006,expansion of russia (1500–1800),0.0001387804686935922,0.0
-34.165916,-26.441628,bioremediation,0.0001387804686935922,0.0
22.629286,51.76456,flags of the ottoman empire,0.0008348681057787456,0.0
-37.572903,-28.223848,san francisco transbay development,0.00387780913672663,0.0
-17.400597,62.891655,sense,0.0004238626847233748,0.0
-41.865864,-25.95119,gentrification,0.0014400992459887125,0.0
-0.75420415,-2.49,architects,0.00028060188994977935,0.0
37.754086,-19.150785,security of information act,0.0027508235189632464,0.0
35.88689,-24.131813,zeroday emergency response team,0.0006367038400594607,0.0
-48.435028,0.9474387,agricultural science,0.0007010606287393255,0.0
-7.1133976,60.281765,snell's law,0.00014490478190538482,0.0
0.8809264,-6.8057094,national society of professional engineers,0.00014490478190538482,0.0
12.110526,16.058348,least-squares spectral analysis,0.00014490478190538482,0.0
-43.303303,8.925498,decantation,0.00014490478190538482,0.0
43.735134,41.765396,reputation laundering,0.00013806472776675148,0.0
34.662613,13.6048975,anti-pattern,0.00013806472776675148,0.0
17.488625,46.025978,helen reimensnyder martin,0.00013806472776675148,0.0
-4.6047173,18.987371,package cushioning,0.00014667978238904158,0.0
-28.041245,12.12769,saltwater intrusion,0.00014667978238904158,0.0
9.020186,-21.392754,good automated manufacturing practice,0.00014667978238904158,0.0
-6.415068,-9.76557,canadian society for civil engineering,0.00014667978238904158,0.0
-0.31673566,46.530167,acoustic tags,0.00014486925758376397,0.0
-37.67979,24.387585,floating nuclear power station,0.00014486925758376397,0.0
-10.469207,49.805477,bermuda triangle,0.00014486925758376397,0.0
-4.1437025,49.75484,signal tone,0.00014486925758376397,0.0
-12.182588,63.17106,gap surface plasmon,0.00022898082556316386,0.0
58.884834,6.3315754,traffic sign,0.00014486925758376397,0.0
-37.71594,24.388634,floating solar,0.00023512383152274007,0.0
-37.808495,18.060926,ocean engineering,0.00023512383152274007,0.0
45.26186,39.80426,fake building,0.0026715640371217054,0.0
-6.2552366,17.932394,noise-cancelling headphones,0.00014486925758376397,0.0
5.6067204,1.7402059,sample preparation equipment,0.00014486925758376397,0.0
36.045727,-13.968328,asset (computing),0.00014486925758376397,0.0
37.061882,-6.2311664,digital rhetoric,0.00014486925758376397,0.0
-5.1646714,-52.531746,terminal aerodrome forecast,0.00014486925758376397,0.0
35.955948,-13.958979,risk,0.00014486925758376397,0.0
12.693728,15.152627,thucydides trap,0.00014486925758376397,0.0
-15.787793,49.310097,tsunami,0.00014486925758376397,0.0
-22.483181,-37.453793,federative units of brazil,0.00014486925758376397,0.0
-6.738441,4.974754,modelcenter,0.00014486925758376397,0.0
8.68876,32.767544,wet moon,0.0001691031247852165,0.0
35.568573,4.62234,early case assessment,0.0001691031247852165,0.0
-15.844033,-20.917437,permaforestry,0.0001691031247852165,0.0
-15.499011,-20.4347,afforestation,0.0001691031247852165,0.0
56.186882,-5.007174,aviation safety network,0.0001691031247852165,0.0
1.8947028,49.181545,surface plasmon polariton,0.0001691031247852165,0.0
-58.33246,-6.3125153,vegetable farming,0.0001691031247852165,0.0
17.51787,46.132145,kurrent,0.0001691031247852165,0.0
-0.55268717,-2.8607807,structural steel,0.0001691031247852165,0.0
-43.309265,8.36918,erosion,0.00016642209524891352,0.0
0.10853734,46.703926,music therapy,0.00016722604406490472,0.0
13.204443,38.48737,rhabdomancy,0.00016722604406490472,0.0
-25.867455,11.759857,fault gouge,0.0002448056396795771,0.0
-10.257119,49.832504,wind wave,0.00032502999249056506,0.0
-40.20186,19.477432,sar201,0.0002448056396795771,0.0
-1.3496948,24.938404,bahram akasheh,0.00014514709112104177,0.0
-35.881542,21.549326,strudel (ice),0.0002448056396795771,0.0
-10.254031,49.625584,gulf stream,0.00014514709112104177,0.0
-43.38098,8.600613,beach cusps,0.00014514709112104177,0.0
18.270784,24.153078,r v adams,0.0002448056396795771,0.0
-28.878498,9.689683,analytic function,0.00014514709112104177,0.0
-37.90594,3.651968,soil erosion,0.00014514709112104177,0.0
14.933043,-54.792683,catholic news service,0.00014514709112104177,0.0
-5.1735883,17.858288,shock detector,0.00014514709112104177,0.0
-6.7052875,69.01987,history of radio,0.00014514709112104177,0.0
18.823557,-37.571815,nuclear security,0.00014514709112104177,0.0
31.047836,-59.69267,united states air force pararescue,0.00014514709112104177,0.0
28.618473,-53.517616,aviation survival technician,0.00014514709112104177,0.0
-42.725864,36.177242,mission revival style architecture,0.00014514709112104177,0.0
-39.081863,-12.013721,land-use conflict,0.0002448056396795771,0.0
49.763798,31.879545,how buildings learn,0.00014717201070614386,0.0
-2.1027,64.96967,dyakonov–voigt wave,0.00014717201070614386,0.0
-3.854538,64.26722,waveguide rotary joint,0.00014717201070614386,0.0
-58.565826,-6.364166,agricultural policy,0.00014717201070614386,0.0
0.2736857,30.219566,energy in japan,0.00014717201070614386,0.0
-54.418083,-8.259662,vermicompost,0.00014717201070614386,0.0
-12.498221,34.225796,tectonics of mars,0.00014717201070614386,0.0
-3.6070154,48.530983,musical note,0.00014717201070614386,0.0
29.100134,-35.31344,coordinated regional incident management (netherlands),0.00014717201070614386,0.0
5.827568,-25.14501,material unaccounted for,0.00014717201070614386,0.0
28.549465,-53.5608,crash boats world war 2,0.00014717201070614386,0.0
-49.13691,-29.404497,recycling rates by country,0.00014717201070614386,0.0
-18.870886,3.3720362,vacuum consolidation,0.00014717201070614386,0.0
-55.635967,-7.5178757,soil microbiology,0.00014717201070614386,0.0
-11.28213,36.24533,gutenberg–richter law,0.00014717201070614386,0.0
11.802125,28.7264,bayes classifier,0.00014717201070614386,0.0
-13.202717,39.253593,magnetar,0.00014717201070614386,0.0
4.9361567,-25.345526,nuclear fuel response to reactor accidents,0.00014717201070614386,0.0
-54.53567,-8.130605,carbon farming,0.00014717201070614386,0.0
-40.867413,-25.708426,wp:seealso,0.00014717201070614386,0.0
-22.331993,32.052692,mohorovičić discontinuity,0.00014717201070614386,0.0
-8.5588255,9.160058,eigenmode,0.0001485521292023472,0.0
6.3986187,-29.094091,second cold war,0.0001485521292023472,0.0
18.274298,-49.497707,church asylum,0.0001485521292023472,0.0
20.825861,-52.08141,toronto police service,0.0001485521292023472,0.0
15.97462,-59.39378,forest fire weather index,0.0001691031247852165,0.0
-17.68921,0.12099247,nippon screw weight system,0.0001691031247852165,0.0
-28.1884,12.217829,submarine groundwater discharge,0.0001691031247852165,0.0
-15.767907,49.161655,waves and shallow water,0.0001691031247852165,0.0
-7.605824,10.471837,eigenplane,0.0001691031247852165,0.0
10.697153,-20.260056,argument from ignorance,0.0001691031247852165,0.0
-42.77097,36.039455,architecture of mexico,0.0001691031247852165,0.0
-38.828453,19.73048,oil production plant,0.0001691031247852165,0.0
-15.366147,-20.444588,ecotechnology,0.0001691031247852165,0.0
22.590637,48.089127,christingle,0.00015287816536347322,0.0
38.914577,32.55737,history of passive solar building design,0.00015287816536347322,0.0
14.938584,-54.779884,collegiality in the catholic church,0.00016832266705924255,0.0
0.6585055,-48.607906,new zealand,0.00016832266705924255,0.0
-55.94646,-7.2731767,nitrification,0.00016775221225795168,0.0
22.190786,51.984337,hammer and sickle,0.00016899194847641463,0.0
-40.431854,-12.452874,subdivision (land),0.00016899194847641463,0.0
-58.599957,-6.314153,crop farming,0.00016899194847641463,0.0
-4.327106,48.68412,timbre,0.00016899194847641463,0.0
3.36683,-28.831043,crimes involving radioactive substances,0.00016899194847641463,0.0
11.796608,28.597374,medical test,0.00016899194847641463,0.0
44.9216,39.59151,potemkin city limits,0.00016899194847641463,0.0
0.5341308,-38.885704,state council of civil defense,0.00016899194847641463,0.0
-30.091398,11.921867,spring supply,0.00024657957196151236,0.0
-4.1709266,29.90995,near-surface geophysics,0.0001501392423452068,0.0
-28.2118,12.290516,tide,0.0001501392423452068,0.0
-28.354383,11.001983,baseflow,0.0001501392423452068,0.0
-9.12952,17.453285,elevated building foundation,0.00016832266705924255,0.0
-2.7226915,54.838974,inhomogeneous electromagnetic wave equation,0.00016832266705924255,0.0
-24.076588,13.599997,anderson's theory of faulting,0.00015316577557858576,0.0
49.680832,31.872612,architectural conservation,0.00015316577557858576,0.0
-6.7367425,27.831202,alquist priolo special studies zone act,0.00015564984348553532,0.0
-33.310986,-12.477501,great firewall,0.00016832266705924255,0.0
31.463,-58.98407,kampfretter,0.00016832266705924255,0.0
-33.022583,2.5993278,water pipes,0.00016945593096847074,0.0
-26.19407,11.6321745,structural geology,0.00016945593096847074,0.0
7.2756386,30.600985,seismoelectrical method,0.00016945593096847074,0.0
-13.704243,33.426876,linear seismic inversion,0.00016945593096847074,0.0
7.296172,30.554342,electrical resistivity tomography,0.00016945593096847074,0.0
-0.5544774,45.87589,noise pollution,0.00016945593096847074,0.0
-9.533475,6.820159,rayleigh–ritz method,0.00016945593096847074,0.0
-9.196138,5.8923545,finite volume method for unsteady flow,0.00015700930014397033,0.0
-2.5868785,-65.124344,awards and decorations of the public health service,0.00015700930014397033,0.0
-40.116077,19.473362,texas towers,0.00015700930014397033,0.0
-31.82186,7.611097,socio-hydrology,0.00015700930014397033,0.0
-14.801078,19.951221,apollo abort modes,0.00015700930014397033,0.0
-2.0167942,-53.946228,interorganizational system,0.00015700930014397033,0.0
11.898425,28.408546,loss functions for classification,0.00015700930014397033,0.0
-34.992596,14.784016,land and water hemispheres,0.00015700930014397033,0.0
12.146067,-48.99014,hurricane response,0.00015700930014397033,0.0
-6.664275,4.939108,pseven,0.00015700930014397033,0.0
-35.03995,14.819513,european atlas of the seas,0.00015700930014397033,0.0
6.562096,-29.10432,silurian hypothesis,0.00015700930014397033,0.0
-42.45703,37.82546,religious architecture,0.00015700930014397033,0.0
-20.473753,32.294033,seismometer,0.00015700930014397033,0.0
0.45720032,30.308037,kiyoo mogi,0.00015700930014397033,0.0
-2.1138515,-57.83036,health insurance portability and accountability act,0.00015700930014397033,0.0
-31.774109,7.801723,water resources law,0.00015700930014397033,0.0
31.425951,-59.477367,unit 669,0.00015700930014397033,0.0
33.637733,-32.660618,call management,0.00015700930014397033,0.0
2.2110977,-58.41926,national emergency technology guard,0.00015700930014397033,0.0
-14.493167,-35.014416,trench,0.00015700930014397033,0.0
31.33768,-58.72039,kommando spezialkräfte,0.00015700930014397033,0.0
-3.4864092,64.27632,cutoff frequency,0.00015700930014397033,0.0
0.88936174,47.11805,acoustic thermometry,0.00015700930014397033,0.0
-37.676857,24.3937,airborne wind turbine,0.00015700930014397033,0.0
-5.1288366,-52.53679,trend type forecast,0.00015700930014397033,0.0
-1.6433533,-63.56293,public health emergency.gov,0.00015700930014397033,0.0
17.796017,-49.008324,international red cross and red crescent movement,0.00015700930014397033,0.0
38.95221,-3.9816387,international institute of risk & safety management,0.00015700930014397033,0.0
-18.346102,57.990517,discrete laplace operator,0.00015700930014397033,0.0
-4.9378858,-43.27111,senate report 93-549,0.00015700930014397033,0.0
52.399845,-21.594988,tablet hardness testing,0.00016297136038131172,0.0
48.042675,-17.476662,metascience,0.00016297136038131172,0.0
-59.99042,-9.896627,genetic erosion,0.00025493179256688296,0.0
-60.82635,-4.4223094,proteomics,0.00016297136038131172,0.0
27.375315,-56.631607,united states nasty-class patrol boat,0.00016297136038131172,0.0
2.3340738,51.71667,infinitesimal strain theory,0.00016297136038131172,0.0
-47.26342,1.7079623,red soil,0.00016297136038131172,0.0
-12.166524,62.82292,free electron model,0.00016297136038131172,0.0
-6.1624093,18.023582,active noise control,0.00016297136038131172,0.0
20.827097,-52.070007,canadian forces search and rescue,0.00016297136038131172,0.0
-60.622387,-9.969016,edaphology,0.00016832266705924255,0.0
36.10477,12.719398,law of holes,0.00016832266705924255,0.0
-61.070774,-4.112943,physics (aristotle),0.00027452961073022526,0.0
-57.66901,-3.98463,history of soil science,0.0001660814334600341,0.0
27.186823,-56.53704,royal air force marine branch,0.0001660814334600341,0.0
45.425133,39.99951,theresienstadt ghetto and the red cross,0.0001660814334600341,0.0
55.19454,-16.942274,certain safety factor,0.0001660814334600341,0.0
45.848015,30.514631,the american adventure,0.0001660814334600341,0.0
51.588383,30.444902,conservation-restoration of cultural heritage ,0.0001660814334600341,0.0
17.65665,46.12029,john schmid,0.0001660814334600341,0.0
11.908254,-4.109709,logistics engineering,0.0001660814334600341,0.0
0.4107648,46.08887,soundscape,0.0001660814334600341,0.0
-14.40636,-35.257843,icelandic turf house,0.0001660814334600341,0.0
13.559134,27.740774,one-class classification,0.0001660814334600341,0.0
-12.801001,3.800714,smr classification,0.0001660814334600341,0.0
-9.986689,5.864045,tessellation (computer graphics),0.0001660814334600341,0.0
50.613262,-18.001476,henry clifton sorby,0.0001660814334600341,0.0
0.77996445,-45.284275,bikini state,0.0001660814334600341,0.0
27.422018,-56.323997,22nd crash rescue boat squadron,0.00015596163941779967,0.0
-43.327766,36.30793,spanish colonial revival architecture,0.00015596163941779967,0.0
19.36471,-3.6755576,institute of industrial engineers,0.00015596163941779967,0.0
-1.4555429,-2.7331936,structural engineering software,0.0002479220716033709,0.0
-68.444725,2.6363912,aeration,0.0002479220716033709,0.0
9.776502,32.48041,pacific rim,0.00015596163941779967,0.0
-67.33295,3.9832811,standing wave ratio,0.00015596163941779967,0.0
-67.88694,4.16366,nonlimiting water range,0.00015596163941779967,0.0
51.782207,30.713896,docomomo international,0.00015596163941779967,0.0
18.635515,48.27741,stellation,0.00015596163941779967,0.0
-38.199944,18.238947,christmas tree (oil well),0.00015596163941779967,0.0
-3.852134,63.988438,waveguide flange,0.00015596163941779967,0.0
-5.9912376,69.14285,groundwave,0.00015596163941779967,0.0
19.546297,48.39374,seal of solomon,0.00015596163941779967,0.0
-5.151387,-43.839092,it disaster recovery,0.00015596163941779967,0.0
-31.869219,14.508667,glacial earthquake,0.00015596163941779967,0.0
48.301758,42.104298,belarus,0.00015596163941779967,0.0
18.344755,-6.248184,do-178c,0.00015596163941779967,0.0
-14.853616,-21.441149,biomass,0.00015596163941779967,0.0
7.3769197,-49.12815,idndr,0.00015596163941779967,0.0
-15.706383,-20.51266,collaborative innovation network,0.00015596163941779967,0.0
-40.768013,-26.122375,fenno's paradox,0.00015596163941779967,0.0
58.473225,6.4865303,iso 39001,0.00016871400479049806,0.0
33.643166,-32.648155,predictive dialing,0.00016871400479049806,0.0
38.136097,-3.4929147,environmental risk management authority,0.00016871400479049806,0.0
56.32315,2.4751127,driving in the united states,0.0009983917782922407,0.0
-34.26047,-26.433111,green development,0.0010383358700020906,0.0
32.377766,-34.41132,public services,0.002474979891508992,0.0
5.2889686,2.1137688,failure rate,0.0016084202891305673,0.0
56.087837,2.7953532,dark territory,0.0017549388300601128,0.0
-10.783186,69.65708,eddy current,0.000626154396084575,0.0
58.558723,7.4289384,motonormativity,0.00015499312733425124,0.0
-15.646805,48.635574,wave radar,0.00015499312733425124,0.0
13.361302,15.798097,planning,0.000455247885634636,0.0
12.9312525,14.843649,futures studies,0.0008984921207163781,0.0
43.64049,46.116486,special service,0.00015499312733425124,0.0
42.12444,38.920483,garden hermit,0.00015499312733425124,0.0
35.33071,-24.020113,cyber threat hunting,0.0003060352169069322,0.0
-9.155565,-13.241601,pulchowk campus,0.00272440991005388,0.0
12.301585,12.530639,scientific lacuna,0.00015499312733425124,0.0
-9.185733,-10.817878,gold medal of the institution of structural engineers,0.002073922164685755,0.0
-34.06594,-5.209549,settling basin,0.000455247885634636,0.0
6.085868,-24.729256,environmental impact of nuclear power,0.0014865309100587916,0.0
11.602831,-20.370667,cynefin framework,0.00015499312733425124,0.0
11.01348,-20.18141,epistemic modal logic,0.0011926718186808776,0.0
44.14053,45.7214,seducing doctor lewis,0.00015499312733425124,0.0
6.0464168,-24.827082,design basis accident,0.0006034768116527611,0.0
11.318678,-20.37773,the unknown known,0.0007011558638906462,0.0
-1.4568998,25.08297,2003 bam earthquake,0.00015516438461690618,0.0
-9.16047,-13.239828,purbanchal university school of engineering,0.0005228205537724372,0.0
-10.687425,49.683163,meteotsunami,0.00014541096085484746,0.0
-8.51143,70.667,antenna measurement,0.0004908140705784759,0.0
3.7894225,-60.42503,image:ics structure.png,0.0007525086989901752,0.0
-10.12594,58.26263,wireless telegraph,0.0005101273559688419,0.0
12.560094,15.79522,predictive analytics,0.0002582390606309029,0.0
-42.730698,8.546988,bar (river morphology),0.00015316882654746057,0.0
-9.809816,6.6270504,strand7,0.00015316882654746057,0.0
20.254644,7.84358,environmental impact design,0.0001668367211832128,0.0
29.015753,14.595083,self-serving bias,0.0001668367211832128,0.0
1.2493683,-11.135865,architect's scale,0.0001668367211832128,0.0
18.729902,-37.47591,national security,0.00015825567338329462,0.0
37.789913,-3.495898,three lines of defence,0.00015825567338329462,0.0
12.916191,-33.806984,security increase,0.0001555910491433486,0.0
44.043354,44.576603,patrick mcgoohan,0.0001555910491433486,0.0
-3.825325,-39.663155,diefenbunker,0.00015401975574856378,0.0
32.985577,-1.9087012,iso 45001,0.00025822436201596206,0.0
-17.716442,50.27849,davey–stewartson equation,0.00015401975574856378,0.0
18.56034,23.89743,intuitive statistics,0.00015401975574856378,0.0
-41.281597,-25.77446,uruguay river pulp mill dispute,0.00015171806841500675,0.0
27.562933,2.9349854,occupational exposure limit,0.00017512358600860978,0.0
-6.1494446,-13.883709,track transition curve,0.00017512358600860978,0.0
18.61535,-5.7211494,environmental hazard,0.00017512358600860978,0.0
33.477142,-32.578693,queue management system,0.000173427844347897,0.0
13.380224,-34.172573,manhunt (military),0.000173427844347897,0.0
41.22778,1.9214175,risk measure,0.000173427844347897,0.0
